Date,Open,High,Low,Close,Volume,Adj Close
2012-02-28,129.639999,130.039993,129.339996,129.860001,4953700,119.209327
2012-02-27,128.929993,130.039993,128.570007,129.660004,5778600,119.025733
2012-02-24,129.770004,129.899994,129.25,129.619995,3769100,118.989005
2012-02-23,128.990005,129.690002,128.550003,129.580002,12890500,118.952292
2012-02-22,129.229996,129.50,128.850006,129.139999,6092200,118.548377
2012-02-21,129.619995,129.75,128.960007,129.350006,6589200,118.74116
2012-02-17,129.309998,129.389999,128.860001,129.229996,5765200,118.630993
2012-02-16,127.980003,129.179993,127.949997,129.070007,8699000,118.179353
2012-02-15,129.00,129.039993,127.57,127.860001,9589200,117.071444
2012-02-14,128.380005,128.690002,127.779999,128.660004,5608500,117.803945
2012-02-13,128.679993,128.770004,128.080002,128.589996,4654100,117.739844
2012-02-10,127.760002,127.919998,127.300003,127.849998,6380600,117.062286
2012-02-09,128.960007,129.119995,128.300003,128.759995,5416600,117.895499
2012-02-08,128.619995,128.800003,128.029999,128.710007,4884400,117.849729
2012-02-07,127.949997,128.759995,127.550003,128.509995,5739300,117.666593
2012-02-06,127.830002,128.190002,127.68,128.119995,3852400,117.309501
2012-02-03,128.039993,128.490005,127.830002,128.369995,8654000,117.538406
2012-02-02,127.019997,127.160004,126.480003,126.839996,4531500,116.137506
2012-02-01,127.07,127.589996,126.769997,126.910004,9891000,116.201606
2012-01-31,126.879997,126.919998,125.379997,126.07,5951700,115.43248
2012-01-30,125.389999,126.309998,125.00,126.230003,5910600,115.578983
2012-01-27,126.470001,126.760002,126.010002,126.449997,6136400,115.780414
2012-01-26,127.849998,128.130005,126.650002,127.059998,5902300,116.338944
2012-01-25,126.059998,127.519997,125.470001,127.25,9642500,116.512914
2012-01-24,126.099998,126.550003,125.870003,126.43,4798200,115.762104
2012-01-23,126.889999,127.360001,126.379997,126.809998,5166800,116.110038
2012-01-20,126.040001,126.959999,125.949997,126.959999,6995400,116.247383
2012-01-19,125.989998,126.18,125.519997,126.169998,8095300,115.372047
2012-01-18,124.529999,125.720001,124.410004,125.620003,6473000,114.869122
2012-01-17,125.040001,125.57,124.459999,124.620003,5348800,113.954705
2012-01-13,123.709999,124.160004,122.919998,124.160004,6392100,113.534073
2012-01-12,124.50,124.669998,123.660004,124.529999,5591300,113.872403
2012-01-11,124.040001,124.449997,123.800003,124.290001,4890300,113.652945
2012-01-10,124.879997,125.00,124.269997,124.379997,5274400,113.735239
2012-01-09,123.690002,123.910004,123.139999,123.660004,5881800,113.076865
2012-01-06,124.080002,124.080002,123.139999,123.529999,7488600,112.957986
2012-01-05,123.459999,124.110001,122.589996,123.949997,8678900,113.34204
2012-01-04,123.400002,124.050003,123.110001,123.970001,7625200,113.360332
2012-01-03,123.940002,124.529999,123.610001,123.629997,7175100,113.049426
